date,rates_score,rates_regime,us_2s10s,us_5s30s,us_real_10y,us_de_10y_diff,us_jp_10y_diff,it_de_10y_diff
2009-07-28,29.119047619047613,EASING,2.6101,1.9482,1.8368,0.25859999999999994,2.2896,0.8560000000000003
2009-07-29,30.15740740740741,EASING,2.4997,1.8757999999999995,1.8213,0.23419999999999996,2.2762000000000002,0.8400000000000003
2009-07-30,30.439153439153436,EASING,2.4409,1.7857000000000003,1.7306000000000001,0.1774,2.2114000000000003,0.823
2009-07-31,30.15873015873016,EASING,2.3683,1.7839,1.7068,0.1796000000000002,2.0606,0.8600000000000003
2009-08-03,30.043650793650794,EASING,2.45,1.742,1.7612,0.28930000000000033,2.1883,0.8279999999999998
2009-08-04,30.293650793650794,EASING,2.4848999999999997,1.7674999999999996,1.8091,0.3384999999999998,2.2255,0.8170000000000002
2009-08-05,30.440476190476193,EASING,2.538,1.8298,1.8125999999999998,0.4068999999999998,2.3059,0.8080000000000003
2009-08-06,31.048941798941804,EASING,2.5500000000000003,1.8273999999999995,1.8350000000000002,0.3761000000000001,2.3051000000000004,0.7890000000000001
2009-08-07,32.429894179894184,EASING,2.5525,1.7864,1.8401,0.3402000000000003,2.4102,0.7030000000000003
2009-08-10,33.05026455026455,EASING,2.543,1.7845999999999997,1.8176999999999999,0.29349999999999987,2.3125,0.669
2009-08-11,32.71296296296296,EASING,2.4985999999999997,1.7706,1.7729,0.1947000000000001,2.2127,0.7149999999999999
2009-08-12,32.53174603174604,EASING,2.564,1.8617,1.8193000000000001,0.2612000000000001,2.2922000000000002,0.7360000000000002
2009-08-13,31.982804232804234,EASING,2.5063000000000004,1.8733,1.7857000000000003,0.17100000000000026,2.1790000000000003,0.7719999999999998
2009-08-14,31.15740740740741,EASING,2.5202999999999998,1.9138000000000002,1.8384,0.2517999999999998,2.1837999999999997,0.8239999999999998
2009-08-17,30.00925925925926,EASING,2.4604,1.9182000000000001,1.7764,0.18440000000000012,2.1184,0.8380000000000001
2009-08-18,29.29563492063492,EASING,2.4848999999999997,1.8964999999999996,1.7454999999999998,0.21419999999999995,2.1592,0.8180000000000005
2009-08-19,27.79431216931217,EASING,2.468,1.8856000000000002,1.6754000000000002,0.2027000000000001,2.1027000000000005,0.8580000000000001
2009-08-20,25.802248677248677,EASING,2.4475999999999996,1.8336000000000006,1.5752999999999997,0.1762999999999999,2.0812999999999997,0.8280000000000003
2009-08-21,24.828703703703702,EASING,2.475,1.8109999999999995,1.6700000000000002,0.25290000000000035,2.2499000000000002,0.7690000000000006
2009-08-24,24.375,EASING,2.4592,1.7833,1.6597999999999997,0.17049999999999965,2.1454999999999997,0.8069999999999999
2009-08-25,24.048941798941797,EASING,2.4267000000000003,1.7807000000000004,1.6939000000000002,0.16579999999999995,2.1048,0.7930000000000001
2009-08-26,24.12830687830688,EASING,2.3853999999999997,1.7599,1.6938,0.1979000000000002,2.1169000000000002,0.8050000000000002
2009-08-27,25.191798941798943,EASING,2.4135,1.7551,1.7262,0.20809999999999995,2.1481000000000003,0.7889999999999997
2009-08-28,25.332010582010586,EASING,2.4298,1.7553,1.7313000000000003,0.19560000000000022,2.1306000000000003,0.8040000000000003
2009-08-31,25.091269841269842,EASING,2.4292,1.7932000000000006,1.7416,0.14049999999999985,2.0875,0.8189999999999995
2009-09-01,24.030423280423282,EASING,2.4576,1.8773000000000004,1.7020999999999997,0.12149999999999972,2.0675,0.8489999999999998
2009-09-02,23.13492063492064,EASING,2.4087,1.855,1.7054,0.07460000000000022,1.9876,0.875
2009-09-03,21.861111111111114,EASING,2.4314,1.8621000000000003,1.6643999999999999,0.10099999999999998,2.034,0.8990000000000005
2009-09-04,20.56084656084656,EASING,2.5097,1.9151000000000002,1.6642000000000001,0.1958000000000002,2.1068000000000002,0.8970000000000002
2009-09-07,19.596560846560845,EASING,2.5135,1.9144,1.6641,0.2094999999999998,2.0774999999999997,0.9169999999999998
2009-09-08,19.45899470899471,EASING,2.5463,1.9266999999999994,1.6487,0.20829999999999993,2.1473,0.8869999999999996
2009-09-09,19.283068783068778,EASING,2.5513,1.9636,1.6214,0.10909999999999975,2.1380999999999997,0.806
2009-09-10,18.88227513227513,EASING,2.4675,1.9171000000000005,1.5721,0.04320000000000013,2.0172,0.81
2009-09-11,18.689153439153436,EASING,2.4436999999999998,1.8785000000000003,1.5804,0.11099999999999977,2.037,0.802
2009-09-14,18.886243386243386,EASING,2.5015,1.8605,1.6244999999999998,0.16379999999999972,2.1208,0.8029999999999995
2009-09-15,18.855820105820108,EASING,2.5187999999999997,1.8705000000000003,1.6176,0.16210000000000013,2.1330999999999998,0.7679999999999998
2009-09-16,19.326719576719576,EASING,2.4852,1.8184999999999998,1.5919999999999999,0.13199999999999967,2.1399999999999997,0.7250000000000001
2009-09-17,19.78042328042328,EASING,2.4485,1.8040999999999996,1.5546,0.017599999999999838,2.0355999999999996,0.714
2009-09-18,20.84259259259259,EASING,2.4714,1.7643999999999997,1.6429,0.08720000000000017,2.1151999999999997,0.6990000000000003
2009-09-21,21.634920634920636,EASING,2.4963,1.7822999999999998,1.6702000000000001,0.10090000000000021,2.1299,0.7109999999999999
2009-09-22,22.302910052910057,EASING,2.4935,1.7809999999999997,1.6257000000000001,0.0495000000000001,2.0945,0.706
2009-09-23,22.53439153439154,EASING,2.4579,1.8258,1.6017000000000001,0.045399999999999885,2.0684,0.7320000000000002
2009-09-24,23.05820105820106,EASING,2.4445,1.8073999999999995,1.6136,0.07629999999999981,2.0533,0.7330000000000001
2009-09-25,22.734126984126984,EASING,2.3342,1.7249999999999996,1.5606,0.06240000000000023,2.0004,0.7440000000000002
2009-09-28,22.16269841269841,EASING,2.3113,1.7004999999999995,1.5367,0.025700000000000056,1.9897,0.7550000000000003
2009-09-29,22.148148148148145,EASING,2.2984999999999998,1.6824999999999997,1.557,0.06159999999999988,2.0006,0.7690000000000001
2009-09-30,21.757936507936506,EASING,2.3607,1.7383999999999995,1.5332,0.08529999999999971,2.0042999999999997,0.7949999999999995
2009-10-01,20.68253968253968,EASING,2.3136,1.7732,1.4670999999999998,0.021999999999999797,1.8789999999999998,0.9569999999999999
2009-10-02,19.813492063492063,EASING,2.354,1.7909000000000002,1.5090999999999999,0.09579999999999966,1.9587999999999999,0.9369999999999994
2009-10-05,19.339947089947092,EASING,2.3479,1.8072999999999997,1.4887,0.09649999999999981,1.9515,0.9239999999999999
2009-10-06,18.683862433862434,EASING,2.3508999999999998,1.8247999999999998,1.4919999999999998,0.09719999999999995,2.0052,0.9040000000000004
2009-10-07,18.055555555555557,EASING,2.3257,1.8335000000000004,1.4226999999999999,0.05899999999999972,1.912,0.8999999999999995
2009-10-08,18.43915343915344,EASING,2.3677,1.8665000000000003,1.4614,0.13269999999999982,1.9777,0.8869999999999996
2009-10-09,19.358465608465607,EASING,2.4204999999999997,1.8748,1.5252999999999999,0.1761999999999997,2.0902,0.8580000000000001
2009-10-12,19.898148148148145,EASING,2.4185999999999996,1.8801,1.5252,0.19629999999999992,2.0883,0.871
2009-10-13,19.72222222222222,EASING,2.4435000000000002,1.9084000000000003,1.4575,0.18279999999999985,2.0418000000000003,0.9140000000000001
2009-10-14,19.843915343915345,EASING,2.5024,1.9354999999999998,1.4657000000000002,0.18660000000000032,2.1086,0.9010000000000002
2009-10-15,20.00330687830688,EASING,2.5131,1.9241999999999995,1.4639000000000002,0.15949999999999998,2.1365,0.9049999999999998
2009-10-16,19.667328042328045,EASING,2.4602000000000004,1.8929999999999998,1.4247000000000003,0.12550000000000017,2.0765000000000002,0.8839999999999999
2009-10-17,19.445105820105823,EASING,2.4602000000000004,1.8929999999999998,1.4247000000000003,0.12550000000000017,2.0765000000000002,0.8839999999999999
2009-10-19,19.57804232804233,EASING,2.4298,1.8582999999999994,1.3457,0.08809999999999985,2.0441000000000003,0.8570000000000002
2009-10-20,19.469576719576718,EASING,2.4221,1.8782,1.3455,0.10570000000000013,1.9817,0.855
2009-10-21,19.386904761904763,EASING,2.4343,1.8662999999999994,1.3874,0.06630000000000003,2.0293,0.8380000000000001
2009-10-22,19.013888888888893,EASING,2.4785,1.8782,1.4479999999999997,0.10819999999999963,2.0422,0.8379999999999996
2009-10-23,19.419973544973544,EASING,2.4901,1.8464,1.4833000000000003,0.14200000000000035,2.1210000000000004,0.8420000000000005
2009-10-26,20.560846560846564,EASING,2.5296,1.8781999999999996,1.5446,0.2001999999999997,2.1502,0.827
2009-10-27,21.099867724867728,EASING,2.5187999999999997,1.9045,1.4440999999999997,0.17579999999999973,2.0347999999999997,0.827
2009-10-28,21.238756613756614,EASING,2.4782,1.9245,1.4457,0.15680000000000005,1.9848000000000001,0.8239999999999998
2009-10-29,21.63293650793651,EASING,2.5212,1.9002000000000003,1.4607999999999999,0.1734,2.0834,0.8230000000000004
2009-10-30,20.319444444444446,EASING,2.4937,1.9169,1.3675000000000002,0.15180000000000016,1.9678,0.843
2009-10-31,18.54563492063492,EASING,2.4937,1.9169,1.3675000000000002,0.15180000000000016,1.9678,0.843
2009-11-02,17.74669312169312,EASING,2.5018,1.9320999999999997,1.3706999999999998,0.17749999999999977,2.0294999999999996,0.8259999999999996
2009-11-03,17.175925925925924,EASING,2.5526,1.9772000000000003,1.4093999999999998,0.20219999999999994,2.0801999999999996,0.8200000000000003
2009-11-04,16.33730158730159,EASING,2.6271,2.0243,1.3958,0.20569999999999977,2.1136999999999997,0.7929999999999997
2009-11-05,16.164021164021165,EASING,2.651,2.0634999999999994,1.3585000000000003,0.1766000000000001,2.0736,0.7760000000000002
2009-11-06,15.915343915343914,EASING,2.657,2.1027,1.3296000000000001,0.13310000000000022,2.0431,0.7679999999999998
2009-11-09,15.606481481481481,EASING,2.6378,2.1046,1.249,0.16769999999999996,2.0077,0.7680000000000002
2009-11-10,15.28968253968254,EASING,2.649,2.1210999999999998,1.2620999999999998,0.19240000000000013,1.9973999999999998,0.762
2009-11-11,14.915343915343914,EASING,2.6599,2.1245,1.2515,0.1400999999999999,2.0471,0.694
2009-11-12,14.928571428571427,EASING,2.6367,2.1364,1.2770000000000001,0.08179999999999987,2.0638,0.6899999999999995
2009-11-13,15.0,EASING,2.6113999999999997,2.0971999999999995,1.2597999999999998,0.03670000000000018,2.0727,0.7170000000000001
2009-11-16,14.584656084656084,EASING,2.5685,2.0894999999999997,1.1681,0.011299999999999866,1.9942999999999997,0.7470000000000003
2009-11-17,14.15873015873016,EASING,2.5658,2.0931,1.1597,0.040200000000000014,2.0122,0.7399999999999998
2009-11-18,13.912698412698413,EASING,2.6229,2.107,1.166,0.07479999999999976,2.0587999999999997,0.7509999999999999
2009-11-19,13.464947089947088,EASING,2.636,2.1302,1.1560000000000001,0.06510000000000016,2.0301,0.7889999999999997
2009-11-20,13.147486772486772,EASING,2.6424000000000003,2.1179000000000006,1.1786000000000003,0.11160000000000014,2.0526,0.8069999999999999
2009-11-23,13.299603174603174,EASING,2.6261,2.1096999999999997,1.1502,0.07489999999999997,2.0339,0.7880000000000003
2009-11-24,13.390873015873016,EASING,2.5764000000000005,2.1562,1.1633,0.04870000000000019,2.0027,0.7929999999999997
2009-11-25,13.566798941798941,EASING,2.5274,2.1282999999999994,1.1132999999999997,0.0044999999999997264,1.9645,0.7949999999999995
2009-11-26,14.036375661375661,EASING,2.5273000000000003,2.1267,1.1127000000000002,0.10340000000000016,1.9794,0.8880000000000003
2009-11-27,14.069444444444443,EASING,2.526,2.1607,1.1044,0.03709999999999969,1.9490999999999998,0.8709999999999996
2009-11-30,13.869708994708995,EASING,2.5346,2.1921,1.0812,0.03880000000000017,1.9318,0.8580000000000005
2009-12-01,13.685846560846562,EASING,2.6112,2.2378000000000005,1.0990000000000002,0.13019999999999987,2.0802,0.835
2009-12-02,13.409391534391535,EASING,2.5915999999999997,2.1630000000000003,1.1319999999999997,0.1488999999999998,2.0549,0.8199999999999998
2009-12-03,13.161375661375661,EASING,2.6658999999999997,2.2135000000000002,1.185,0.20719999999999983,2.1132,0.8109999999999999
2009-12-04,13.993386243386244,EASING,2.6425,2.1531000000000002,1.2885,0.23419999999999996,2.1772,0.7610000000000001
2009-12-07,14.743386243386244,EASING,2.671,2.2127999999999997,1.2597,0.24399999999999977,2.138,0.7669999999999999
2009-12-08,15.109788359788359,EASING,2.6623,2.2689,1.2544999999999997,0.24039999999999973,2.1054,0.8279999999999998
2009-12-09,15.580687830687827,EASING,2.6908,2.2735000000000003,1.31,0.29579999999999984,2.1877999999999997,0.8749999999999996
2009-12-10,16.316137566137563,EASING,2.7307,2.3175,1.3623000000000003,0.3187000000000002,2.2457000000000003,0.8540000000000001
2009-12-11,16.56084656084656,EASING,2.7516,2.2521999999999998,1.3636999999999997,0.34079999999999977,2.2618,0.8189999999999995
2009-12-14,17.035714285714285,EASING,2.7013,2.1959000000000004,1.3127,0.363,2.24,0.823
2009-12-15,17.918650793650794,EASING,2.7393,2.1951,1.3091,0.35009999999999986,2.2971000000000004,0.7989999999999999
2009-12-16,18.71494708994709,EASING,2.7667,2.1912000000000003,1.2937000000000003,0.3995000000000002,2.3325000000000005,0.7989999999999999
2009-12-17,18.517857142857146,EASING,2.728,2.2044,1.2194000000000003,0.3360000000000003,2.2230000000000003,0.8250000000000002
2009-12-18,18.378968253968257,EASING,2.7462,2.1847999999999996,1.2509000000000001,0.39979999999999993,2.3007999999999997,0.8399999999999999
2009-12-21,19.351190476190478,EASING,2.8187,2.1639000000000004,1.3320000000000003,0.48050000000000015,2.4485,0.8440000000000003
2009-12-22,21.06216931216931,EASING,2.8489,2.1471000000000005,1.3915000000000002,0.48980000000000024,2.4948,0.7630000000000003
2009-12-23,22.68187830687831,EASING,2.8266,2.1268000000000002,1.4051,0.4310999999999998,2.4881,0.7269999999999994
2009-12-24,25.580026455026456,EASING,2.8392,2.1476,1.439,0.4809000000000001,2.5329,0.726
2009-12-25,28.29695767195767,EASING,2.839,2.1473999999999998,1.4268,0.488,2.5229999999999997,0.7310000000000003
2009-12-28,30.465608465608465,EASING,2.8015,2.0913,1.4472999999999998,0.48819999999999997,2.5302,0.7120000000000002
2009-12-29,31.6984126984127,EASING,2.718,2.0698999999999996,1.3975,0.42920000000000025,2.4922000000000004,0.7349999999999999
2009-12-30,32.789021164021165,EASING,2.7064000000000004,1.9974999999999996,1.3905000000000003,0.39860000000000007,2.4906,0.754
2009-12-31,33.704365079365076,EASING,2.7014000000000005,1.9623,1.4295,0.4498000000000002,2.5418000000000003,0.7550000000000003
2010-01-01,34.413359788359784,EASING,2.6994,1.9493,1.4312,0.44799999999999995,2.54,0.7550000000000003
2010-01-04,34.19973544973545,EASING,2.7517,2.0080999999999998,1.4001000000000001,0.4245000000000001,2.4865000000000004,0.7169999999999996
2010-01-05,33.56944444444444,EASING,2.7528,2.0479999999999996,1.3846000000000003,0.3877999999999999,2.4258,0.7279999999999998
2010-01-06,33.46957671957672,EASING,2.8295,2.0962,1.4205999999999999,0.4405000000000001,2.4805,0.7390000000000003
2010-01-07,32.92195767195767,EASING,2.7995,2.0740000000000003,1.3775,0.4535,2.4735,0.7240000000000002
2010-01-08,32.18518518518518,EASING,2.8537999999999997,2.1237999999999997,1.3754,0.4447000000000001,2.4646999999999997,0.6930000000000005
2010-01-11,31.554232804232804,EASING,2.8823,2.1738999999999997,1.3512,0.4710000000000001,2.4530000000000003,0.7100000000000004
2010-01-12,30.539021164021165,EASING,2.8074,2.1435999999999997,1.3298,0.3977999999999997,2.3507999999999996,0.7419999999999995
2010-01-13,30.043650793650794,EASING,2.8311,2.1748,1.4150999999999998,0.4878,2.4547999999999996,0.7860000000000005
2010-01-14,28.914021164021165,EASING,2.8189,2.1336000000000004,1.3864999999999998,0.4401999999999999,2.3971999999999998,0.806
2010-01-15,27.293650793650794,EASING,2.8123,2.1655,1.3211,0.4123999999999999,2.3444,0.8110000000000004
2010-01-18,25.985449735449738,EASING,2.8126,2.1656000000000004,1.3211,0.4264999999999999,2.3495,0.8119999999999994
2010-01-19,25.759259259259256,EASING,2.8057,2.1412999999999998,1.3194,0.4148999999999998,2.3569,0.7859999999999996
2010-01-20,24.2281746031746,EASING,2.7776,2.1219,1.2910000000000004,0.42440000000000033,2.3084000000000002,0.8520000000000003
2010-01-21,22.82738095238095,EASING,2.7568,2.1513,1.2628,0.3788,2.2367999999999997,0.8680000000000003
2010-01-22,22.000661375661373,EASING,2.8196,2.1898,1.3127,0.3921000000000001,2.2771,0.8630000000000004
2010-01-25,21.33928571428571,EASING,2.8148,2.1854999999999998,1.3127,0.4095,2.2815000000000003,0.8290000000000002
2010-01-26,20.722883597883595,EASING,2.8154999999999997,2.2117000000000004,1.2841999999999998,0.41179999999999994,2.2938,0.8170000000000002
2010-01-27,21.197089947089946,EASING,2.7333,2.1714,1.3344,0.44789999999999974,2.3329,0.8860000000000001
2010-01-28,21.556878306878307,EASING,2.7752,2.1622,1.3175999999999997,0.4333999999999998,2.3154,0.948
2010-01-29,21.679894179894184,EASING,2.7726,2.1652000000000005,1.2658,0.38839999999999986,2.2594000000000003,0.919
2010-01-31,21.63095238095238,EASING,2.7726,2.1652000000000005,1.2658,0.38839999999999986,2.2594000000000003,0.919
2010-02-01,22.058201058201057,EASING,2.7989,2.1883,1.2641,0.4641000000000002,2.3101000000000003,0.8630000000000004
2010-02-02,21.752645502645503,EASING,2.7893,2.1986999999999997,1.2506999999999997,0.4455,2.2855,0.8610000000000002
2010-02-03,22.32936507936508,EASING,2.8297,2.2346,1.3157999999999999,0.4817,2.3407,0.8559999999999999
2010-02-04,22.48412698412698,EASING,2.8023,2.2499000000000002,1.2723999999999998,0.4428000000000001,2.2207999999999997,0.9010000000000002
2010-02-05,22.162698412698415,EASING,2.8021,2.2853000000000003,1.3074,0.4453999999999998,2.1914,0.944
2010-02-06,21.205026455026456,EASING,2.8021,2.2853000000000003,1.3074,0.4453999999999998,2.1914,0.944
2010-02-08,20.355820105820108,EASING,2.7965,2.2706000000000004,1.3157999999999999,0.41469999999999985,2.1947,0.9499999999999997
2010-02-09,19.90608465608466,EASING,2.8178,2.27,1.3696000000000002,0.4927999999999999,2.2988,0.9009999999999998
2010-02-10,20.816798941798943,EASING,2.8147,2.2726,1.4120000000000004,0.49170000000000025,2.3547000000000002,0.8240000000000003
2010-02-11,22.30621693121693,EASING,2.8486000000000002,2.3007,1.4558,0.48150000000000004,2.3805,0.8079999999999998
2010-02-12,23.491402116402117,EASING,2.8663,2.3159,1.4444,0.5007999999999999,2.3578,0.8629999999999995
2010-02-15,24.563492063492067,EASING,2.8644,2.3188000000000004,1.4444,0.4868999999999999,2.3609,0.8599999999999999
2010-02-16,24.54431216931217,EASING,2.8547,2.3316000000000003,1.4051999999999998,0.45189999999999975,2.3268999999999997,0.8549999999999995
2010-02-17,24.682539682539684,EASING,2.8881,2.3126999999999995,1.4410000000000003,0.5367000000000002,2.3997,0.8520000000000003
2010-02-18,25.917989417989418,EASING,2.8776,2.2583,1.4718,0.5502000000000002,2.4762000000000004,0.8169999999999997
2010-02-19,27.08862433862434,EASING,2.8569000000000004,2.254,1.4907000000000004,0.48760000000000003,2.4326,0.8079999999999998
2010-02-22,28.20304232804233,EASING,2.9124,2.2844999999999995,1.5336000000000003,0.5255000000000001,2.4445,0.8199999999999998
2010-02-23,28.939153439153436,EASING,2.8573999999999997,2.2889000000000004,1.4769999999999999,0.5164,2.3434,0.8620000000000001
2010-02-24,29.134920634920633,EASING,2.8317,2.2845,1.4941,0.5559000000000003,2.3619000000000003,0.8879999999999999
2010-02-25,27.77645502645503,EASING,2.8127,2.2531,1.4702000000000002,0.5224000000000002,2.3274,0.9360000000000004
2010-02-26,26.53505291005291,EASING,2.7999,2.2548000000000004,1.4548999999999999,0.5106999999999999,2.3067,0.895
2010-02-28,25.267195767195766,EASING,2.7999,2.2548000000000004,1.4548999999999999,0.5106999999999999,2.3067,0.895
2010-03-01,24.648148148148145,EASING,2.812,2.2758,1.4531999999999998,0.4998999999999998,2.2929,0.8689999999999998
2010-03-02,23.81878306878307,EASING,2.8162,2.3019,1.4343999999999997,0.48809999999999976,2.3000999999999996,0.8529999999999998
2010-03-03,23.477513227513224,EASING,2.8137000000000003,2.3202000000000003,1.4412000000000003,0.4793000000000003,2.2773000000000003,0.8300000000000001
2010-03-04,23.460978835978835,EASING,2.7511,2.2839,1.4223999999999997,0.4791999999999996,2.2672,0.8359999999999999
2010-03-05,24.113756613756614,EASING,2.7886,2.3040999999999996,1.455,0.5236000000000001,2.3646000000000003,0.7989999999999999
2010-03-08,24.916666666666668,EASING,2.8247,2.3181000000000003,1.4756,0.5507,2.3907,0.7890000000000001
2010-03-09,25.39814814814815,EASING,2.8335,2.3407000000000004,1.4585,0.5684999999999998,2.3875,0.8029999999999999
2010-03-10,26.158730158730158,EASING,2.8225,2.3129000000000004,1.4687999999999999,0.5684999999999998,2.4114999999999998,0.7799999999999998
2010-03-11,27.595238095238095,EASING,2.7798999999999996,2.2514999999999996,1.4722999999999997,0.5482,2.4021999999999997,0.7790000000000004
2010-03-12,28.13492063492064,EASING,2.753,2.2196999999999996,1.4277000000000002,0.5336000000000003,2.3516000000000004,0.7910000000000004
2010-03-15,28.350529100529098,EASING,2.7553,2.2316,1.4363000000000001,0.5399000000000003,2.3459000000000003,0.7970000000000002
2010-03-16,28.296296296296298,EASING,2.742,2.2391000000000005,1.4003,0.5103000000000004,2.2993,0.7950000000000004
2010-03-17,27.87830687830688,EASING,2.7207,2.2045999999999997,1.3815999999999997,0.5250999999999997,2.2811,0.8049999999999997
2010-03-18,27.415343915343918,EASING,2.7198,2.1757000000000004,1.4484,0.5489000000000002,2.3019,0.8190000000000004
2010-03-19,27.747354497354497,EASING,2.7002,2.1234999999999995,1.4794,0.5802,2.3192,0.8450000000000002
2010-03-22,27.96031746031746,EASING,2.6940999999999997,2.1627,1.4657,0.5888,2.2887999999999997,0.8640000000000003
2010-03-23,29.082010582010582,EASING,2.7124,2.1900000000000004,1.4743,0.6294,2.3304,0.8540000000000001
2010-03-24,31.36904761904762,EASING,2.7653,2.1431,1.6027999999999998,0.7733999999999996,2.5063999999999997,0.8409999999999997
2010-03-25,32.982804232804234,EASING,2.7984999999999998,2.1268,1.6185999999999998,0.7256999999999998,2.5087,0.7839999999999998
2010-03-26,33.826719576719576,EASING,2.8072,2.1586000000000003,1.6065,0.6968000000000001,2.4618,0.7720000000000002
2010-03-29,35.1818783068783,NEUTRAL-EASY,2.8247,2.1704999999999997,1.6417000000000002,0.7323,2.4563,0.786
2010-03-30,36.476851851851855,NEUTRAL-EASY,2.8011999999999997,2.1451000000000002,1.6382999999999996,0.7465999999999999,2.4566,0.7869999999999999
2010-03-31,36.05555555555556,NEUTRAL-EASY,2.8099,2.1694000000000004,1.5665999999999998,0.7336999999999998,2.4257,0.8889999999999998
2010-04-01,35.880291005291,NEUTRAL-EASY,2.8127,2.1405000000000003,1.6,0.7805,2.5045,0.8639999999999999
2010-04-02,36.67460317460317,NEUTRAL-EASY,2.8407999999999998,2.1376,1.6827,0.8565999999999998,2.5805999999999996,0.8599999999999999
2010-04-05,37.810846560846564,NEUTRAL-EASY,2.8179,2.1032,1.6775000000000002,0.8959000000000001,2.5959000000000003,0.8580000000000001
2010-04-06,38.660714285714285,NEUTRAL-EASY,2.8145,2.1367999999999996,1.6210999999999998,0.8075000000000001,2.5454999999999997,0.8700000000000001
2010-04-07,39.18849206349206,NEUTRAL-EASY,2.8051,2.1401000000000003,1.5146000000000002,0.7340999999999998,2.4471,0.8849999999999993
2010-04-08,39.59391534391534,NEUTRAL-EASY,2.8259999999999996,2.1179,1.5495,0.7940999999999998,2.5000999999999998,0.891
2010-04-09,39.3723544973545,NEUTRAL-EASY,2.8262,2.1149,1.5408999999999997,0.7164999999999999,2.4924999999999997,0.8330000000000002
2010-04-12,38.49074074074074,NEUTRAL-EASY,2.8095,2.1085000000000003,1.4939,0.6646999999999998,2.4367,0.8090000000000002
2010-04-13,37.63955026455026,NEUTRAL-EASY,2.772,2.1072,1.4922,0.6743999999999999,2.4353999999999996,0.8340000000000001
2010-04-14,37.9537037037037,NEUTRAL-EASY,2.8109,2.132,1.5096000000000003,0.7213000000000003,2.4843,0.8480000000000003
2010-04-15,37.68386243386244,NEUTRAL-EASY,2.8241,2.1712000000000002,1.4697,0.7001,2.4621,0.8409999999999997
2010-04-16,36.45899470899471,NEUTRAL-EASY,2.8113,2.2043999999999997,1.4264999999999999,0.6785999999999999,2.4126,0.8649999999999998
2010-04-19,35.81613756613756,NEUTRAL-EASY,2.8218,2.1773999999999996,1.4698000000000002,0.7194000000000003,2.4764,0.8720000000000003
2010-04-20,35.70502645502646,NEUTRAL-EASY,2.7912,2.1296,1.4559000000000002,0.7013000000000003,2.4693,0.8640000000000003
2010-04-21,34.708333333333336,EASING,2.7438,2.1228,1.3935999999999997,0.6565999999999996,2.3956,0.895
2010-04-22,34.576719576719576,EASING,2.7479,2.0992,1.4317000000000002,0.7202999999999999,2.4513,0.9470000000000001
2010-04-23,35.883597883597886,NEUTRAL-EASY,2.7436,2.0716,1.4334000000000002,0.7482000000000002,2.4892000000000003,0.9480000000000004
2010-04-26,36.652116402116405,NEUTRAL-EASY,2.7562,2.1003000000000003,1.4300000000000002,0.7594000000000003,2.4754,0.9769999999999999
2010-04-27,35.40674603174603,NEUTRAL-EASY,2.7371,2.1544,1.3540999999999999,0.7486999999999999,2.3727,1.109
2010-04-28,35.800264550264544,NEUTRAL-EASY,2.7390999999999996,2.1267,1.3712,0.7258,2.4707999999999997,1.077
2010-04-29,35.23346560846561,NEUTRAL-EASY,2.7243,2.1122,1.2906,0.6623000000000001,2.4353,1.0070000000000001
2010-04-30,33.71759259259259,EASING,2.6929,2.1008,1.2546,0.6362000000000001,2.3632,0.9979999999999998
2010-05-03,32.77843915343915,EASING,2.69,2.0701,1.2837,0.617,2.393,0.9369999999999998
2010-05-04,32.24933862433862,EASING,2.6538999999999997,2.036,1.2683,0.6412,2.3002,1.0579999999999998
2010-05-05,29.672619047619047,EASING,2.6821,2.0948999999999995,1.2648000000000001,0.6778,2.2488,1.2049999999999996
2010-05-06,26.64087301587302,EASING,2.6089,2.0462000000000002,1.2324000000000002,0.6008,2.1148000000000002,1.4889999999999999
2010-05-07,24.24669312169312,EASING,2.6174999999999997,2.1113999999999997,1.2732999999999999,0.6284999999999998,2.1414999999999997,1.4709999999999996
2010-05-10,21.955687830687832,EASING,2.6769,2.1477,1.3041,0.5855999999999999,2.2266,1.0139999999999998
2010-05-11,20.593915343915345,EASING,2.6919999999999997,2.187,1.2679999999999998,0.5865,2.2035,1.016
2010-05-12,20.677248677248677,EASING,2.7077,2.2013,1.2492,0.629,2.2640000000000002,0.9909999999999997
2010-05-13,21.2281746031746,EASING,2.7031,2.1848,1.2442000000000002,0.5861000000000001,2.2100999999999997,0.927
2010-05-14,20.987433862433864,EASING,2.6713999999999998,2.1801,1.2243999999999997,0.5933999999999999,2.1483999999999996,1.0430000000000001
2010-05-17,20.390873015873016,EASING,2.6891,2.1605,1.2805999999999997,0.6238999999999999,2.1969,1.036
2010-05-18,19.35515873015873,EASING,2.6213,2.1663,1.1938,0.5152000000000001,2.0412,1.0670000000000002
2010-05-19,18.388227513227513,EASING,2.5951999999999997,2.1216,1.2858999999999998,0.6021999999999998,2.0732,1.1269999999999998
2010-05-20,17.804232804232804,EASING,2.5047,2.1046999999999993,1.2899,0.5276000000000001,1.9476000000000002,1.274
2010-05-21,18.183862433862434,EASING,2.4743,2.0773,1.2821999999999998,0.5718999999999999,1.9928999999999997,1.2680000000000002
2010-05-24,18.017195767195766,EASING,2.4716,2.0956,1.2295,0.5392000000000001,1.9352,1.254
2010-05-25,18.85978835978836,EASING,2.403,2.0852000000000004,1.2574999999999998,0.5798000000000001,1.9367999999999999,1.3800000000000003
