date,composite_instability,Europe→US_inst_z,Gold vs SPX_inst_z,10Y vs SPX_inst_z,HY vs SPX_inst_z,AUDJPY vs SPX_inst_z,JPY vs SPX_inst_z,Europe→US_roll21,Gold vs SPX_roll21,10Y vs SPX_roll21,HY vs SPX_roll21,AUDJPY vs SPX_roll21,JPY vs SPX_roll21
2024-02-21,0.17834678802438778,0.9311481639204977,-1.781510652681119,-0.5517632860687437,2.135391710625973,0.9912501268807805,-0.654435334531062,0.23084705142400191,-0.046168852820910565,-0.0891597647313325,-0.5378102391065596,0.5373440746514357,-0.0698960066187101
2024-02-22,0.1714782991442335,0.9785860946282939,-1.8705833756668755,-0.6080324233852882,2.120811541177844,1.0247730085120474,-0.6166850504006208,0.5040010275401899,-0.07342257795226617,-0.0846670714912492,-0.6093539261209059,0.5669089277015142,-0.051772810322262594
2024-02-23,0.15567723959241359,1.013966998668108,-2.018323449799482,-0.6530884333700979,2.1176051388796613,1.0539797100976032,-0.5800765269213107,0.5032875423302255,-0.08629364562110721,-0.055222500709786605,-0.6220437555957541,0.562561954078017,-0.04998245128441938
2024-02-26,0.1478074978420723,1.0533648051271265,-2.1315523818075444,-0.6966416276242466,2.1070623401542474,1.0986755034190498,-0.5440636522161989,0.5120256355194601,-0.054468166200767346,-0.06376873056779894,-0.6649426806720027,0.5831479141657979,-0.045193453801542764
2024-02-27,0.15978616350547015,1.0953454905872815,-2.0965312565661116,-0.7557216329718793,2.081061599656025,1.1309257471138354,-0.4963629667863301,0.5226885380393308,-0.0787872901462121,-0.028679694768635813,-0.6907488115345042,0.5820445953248307,-0.006240281190988514
2024-02-28,0.17062247999113922,1.1309752629972663,-2.0530635152150514,-0.8083062020380263,2.0561159289700344,1.1493689023769609,-0.4513554971443486,0.5188248398996534,-0.08520013098241598,-0.02452831032980146,-0.6820695601733796,0.5616582360284966,-0.00771353612797003
2024-02-29,0.15346077866866337,1.1471398083799076,-2.076273466462196,-0.8309486427469306,2.0058305986319827,1.1227086227313863,-0.44769224852216966,0.4756364516799256,0.1012939870046233,-0.3040083896629488,-0.5562443830393156,0.3173746006752187,-0.18857188760918328
2024-03-01,0.15954946415459026,1.1926121696301437,-2.088078562942382,-0.8111562603236135,1.9622363307882307,1.1378234765454236,-0.4361403687702609,0.5761281524624534,0.1736391938692315,-0.3045504922253176,-0.4733441909694243,0.4630606776745257,-0.1309070117221582
2024-03-02,0.17732496842779658,1.2283776412081322,-2.044194093873255,-0.7475088640598183,1.9234787472616937,1.1458277560230978,-0.44203137599307085,0.5866607067378498,0.2792206680195603,-0.4933888263602155,-0.4122383388482181,0.4271799646912826,-0.39333792645141086
2024-03-04,0.19277358779829568,1.2648991120785849,-2.017127518748019,-0.6828403795772223,1.8816960321820368,1.1508971257797995,-0.4408828449254059,0.5829493486156483,0.19247265313167716,-0.4952446231943827,-0.3549853651721186,0.4081718730562299,-0.3926894349879894
2024-03-05,0.20124460056375768,1.3060562527382642,-1.9916049059515781,-0.6666446569055835,1.8330833688784005,1.1708388102600675,-0.4442612656370245,0.5984809063173481,0.12211482873361788,-0.351752460221175,-0.4321617901470641,0.47988668121283873,-0.281192926288068
2024-03-06,0.18108491483573408,1.3224759771758696,-1.9769315675583428,-0.6224792935952655,1.7270179643888968,1.1036605356322535,-0.46723412702900696,0.7395755002245341,0.15724160057453884,-0.3975945316244374,-0.3806919619244075,0.49407952427479324,-0.32585527753973403
2024-03-07,0.16115799749191975,1.3326842528636964,-1.9624323721265888,-0.5776571198096266,1.626020446597402,1.0284601162042333,-0.4801273387775975,0.754694595034116,0.1530021636036682,-0.4046016072152413,-0.3786586317461029,0.46323337390649705,-0.437121954317603
2024-03-08,0.1392489943271703,1.3667637451697405,-1.9437916917678018,-0.5342967530838123,1.5254051604053418,0.9289211665230188,-0.5075076612834653,0.8170275765332935,0.1416999176757966,-0.41196553943092085,-0.33852720980043277,0.4899886361220873,-0.3257510654504489
2024-03-11,0.11546782743372086,1.3804433584417324,-1.9254954120801253,-0.48891532902583085,1.4123604726311172,0.843521427003725,-0.5291075523682933,0.8286188660084388,0.13767941830991792,-0.41425862378618683,-0.3347909263389667,0.5011181096644831,-0.32280479818828095
2024-03-12,0.1321372359478002,1.3946722382103232,-1.7409181771164437,-0.4868737331875388,1.2781367584279746,0.8211701230775627,-0.47336379372507686,0.798028143573415,-0.2517203266448642,-0.07317590378140612,-0.48136763960702483,0.5253377003995326,0.04836140510904616
2024-03-13,0.15195477531099058,1.4429554941873017,-1.595247526528458,-0.4809175410721982,1.1392934162598094,0.8185645405180038,-0.4129197314985152,0.8142505452758282,-0.22594400503721765,-0.03176036507995317,-0.5063231258488423,0.4537524806046884,0.045843652800170685
2024-03-14,0.15438967590515293,1.4525760252045352,-1.4926047263733895,-0.48255012737405306,1.0006133235744048,0.8127106959469192,-0.3644071355474992,0.813815507494424,-0.17885690218104175,-0.07667757313406603,-0.49612024867045035,0.46333331071973716,0.038943103864462106
2024-03-15,0.14655157349905262,1.4647035164762772,-1.4262304400894705,-0.48383882109825693,0.8493794901595035,0.8089673582409104,-0.333671662694648,0.8467736752533981,-0.11929721002807289,-0.05024658647874821,-0.5279201053308311,0.47128700810214946,-0.013795571580105201
2024-03-18,0.1351140479921726,1.4564738631465355,-1.3593988575746505,-0.4857999261303491,0.6929302141341689,0.8088013027993555,-0.3023223084220245,0.8189334456514695,-0.1331544774092127,-0.03683267521533896,-0.5242197257811624,0.47843704041165974,-0.003465169224541268
2024-03-19,0.11075758178666228,1.408672367154393,-1.3036764689446056,-0.4868335716193934,0.48737726258124253,0.8148193373435421,-0.25581343579520494,0.8093477032687171,-0.12129488076976297,-0.064666591397244,-0.49605222060993454,0.5027131795511016,0.06081096525247086
2024-03-20,0.07965275749943047,1.3382954866847516,-1.2455021821413457,-0.48877849523793865,0.25401397317194424,0.8260674944947807,-0.20617973197560935,0.7822092120142455,-0.14137959014422533,-0.07921364976217533,-0.4628571406063762,0.5318649532458003,0.08634756080987513
2024-03-21,0.05140477676131224,1.2458210288016127,-1.222806924423675,-0.487559349378829,0.08859686111473408,0.8503888985644235,-0.1660118541103928,0.6339107470351096,-0.051198035779458376,-0.11503329119895675,-0.21172099943195552,0.5876464324298546,0.0676043103239137
2024-03-22,0.02356801784493398,1.13703872183629,-1.2195621226122713,-0.48242358012442993,-0.03235319821000377,0.8689541090070693,-0.1302458228270505,0.6362939478766076,0.0046824739005689,-0.0933511954101512,-0.23034566616632926,0.5697504673671955,0.07518266858907204
2024-03-25,-0.016397304864350322,0.9551727460661585,-1.1959160734448429,-0.4811135577525395,-0.15270686533355876,0.8672018509777079,-0.09102192969902727,0.6129111038068751,-0.06419051815002957,-0.10097295285067226,-0.2740043460511135,0.5187238576207428,0.08718914815706394
2024-03-26,-0.06154566339424067,0.7388621222123155,-1.1687494991025202,-0.48963701827121175,-0.24625982334672408,0.8493882665910014,-0.052878028448304804,0.5700871119249964,-0.04970338269450796,-0.09387454922882629,-0.2858624264480889,0.5160334268695714,0.08267211429997873
2024-03-27,-0.10190231807040606,0.5201164933598712,-1.1484407730850996,-0.4858386964047036,-0.27024028305913894,0.8077493799546553,-0.0347600291880208,0.5899738409857364,-0.022877419374472217,-0.16225158797157957,-0.24639155322837694,0.45734619388120173,0.06171863116516978
2024-03-28,-0.10872095961787291,0.48433569090375816,-1.1384761236584418,-0.4802294164514669,-0.22578390590271244,0.7329692976581278,-0.02514130025650224,0.5826905160707107,-0.03557531233917052,-0.15724466519527489,-0.23508527264571286,0.5060001013580321,0.09978490349970161
2024-03-29,-0.10829256768413642,0.436641408103752,-1.0872774388016382,-0.47429059514749694,-0.2190967085226097,0.7095826375397258,-0.015314709276551593,0.5870518509112765,-0.17302954146829427,-0.07656057614659872,-0.33819505416932577,0.47604707434653054,0.09753156853081853
2024-03-31,-0.11930844291430844,0.37143530310371514,-1.0623718722402449,-0.47096986386110734,-0.21447264450275635,0.6827438448330254,-0.02221542481848278,0.5870518509112765,-0.17302954146829427,-0.07656057614659872,-0.33819505416932577,0.47604707434653054,0.09753156853081853
2024-04-01,-0.13130996929739167,0.3478193931164272,-1.015833554172168,-0.46843795263634513,-0.21541019453554291,0.6140972875956593,-0.05009479515238053,0.588716304681268,-0.17204543096445366,-0.11328554112680354,-0.39161656438257997,0.4836333501963141,0.09832385641448496
2024-04-02,-0.1377632708317784,0.33131263192887395,-0.9663447720107928,-0.44061428844562844,-0.22253102425470786,0.5724337206983062,-0.10083589290672139,0.6394039278018807,-0.19567255444592438,-0.32883529077338225,-0.40536911922544683,0.35291127427868524,0.03614885890966349
2024-04-03,-0.12376733306293351,0.32656701080751316,-0.9126690159459837,-0.45436723976531745,-0.21844130695678113,0.58511358203091,-0.06880702854794188,0.6465308579147723,-0.2108228274422432,-0.29729335123185197,-0.41248612533082046,0.3088190830426843,0.08346196038661616
2024-04-04,-0.09782953442933771,0.3063496965571043,-0.8934229939325634,-0.5074378442562598,-0.22048229968978925,0.5994016790249164,0.1286145557205657,0.5292806646092562,-0.12376717619719922,-0.09572678183109133,-0.4827670939638592,0.31007811870142576,0.4294641849854682
2024-04-05,-0.0693165888526195,0.33558827096181304,-0.8944293328078404,-0.5471145376484138,-0.22112718950972823,0.6451666585326622,0.26601659735579003,0.1881461761244354,0.085516699873256,0.036326206853525916,-0.5973831027438722,0.21954737416923872,0.3453177902956893
2024-04-08,-0.03885175406269867,0.3838886021356846,-0.8948115711568058,-0.5842206425912386,-0.22610006981872163,0.6976716084183728,0.39046154863651666,0.16132518903717036,0.0830864376619644,0.038426859009823094,-0.571621675811641,0.19684260456130265,0.33968059846810517
2024-04-09,0.0022972178661303335,0.5176440338898346,-0.8607690928762306,-0.6056129520240694,-0.23141651408071107,0.74927826281948,0.4446595694684785,-0.028992435826515686,0.28153154983850587,-0.047646733968297335,-0.5183052338324787,0.16849413159722454,0.2588004247184231
2024-04-10,-0.0032758652172792577,0.6608904418719503,-0.8118511316605647,-0.5967235653858254,-0.24604365520613233,0.6406103228737772,0.33346239620311935,-0.03943305391758258,0.36422436497027344,-0.24713050464403843,-0.36810262635215396,0.3079367142995353,0.02170099321964365
2024-04-11,0.017193617636976282,0.828402310168725,-0.7699190271355688,-0.5956877850708928,-0.19409190303444884,0.5627766585491792,0.27168145234486396,-0.11664116579100282,0.38607912030584746,-0.18824266153561195,-0.213185890906415,0.32357730657192546,0.02178057148490043
2024-04-12,0.025922916735314244,0.9691834275843569,-0.7485550314234759,-0.5943131355462862,-0.20469758800207405,0.507874161609136,0.22604566619022864,-0.08426215491882162,0.35973079014853865,-0.023616548742266253,-0.364326523948257,0.5007588438862927,0.1265169395092653
2024-04-15,0.02766457635983378,1.1287237563923722,-0.7254844410112822,-0.6017750189818719,-0.2232655224002084,0.44220155474201145,0.14558712941798146,-0.1430110702948393,0.3649891477948538,-0.1140451231412808,-0.38572477714861547,0.43780147581315115,-0.0021319718643537495
2024-04-16,0.02316134959535369,1.270747310548518,-0.6793236734685559,-0.6096746600691509,-0.24122505273979702,0.33598698640412394,0.062457186896983985,-0.13727583891915296,0.41269549065655,-0.08712962497421103,-0.3696446390914279,0.4066521297830426,-0.18194291853642397
2024-04-17,0.02638790060789518,1.4177402225603475,-0.5974199002025631,-0.6146257242758217,-0.2778540244685877,0.2643845858236781,-0.03389775578968195,-0.17123479896479638,0.4987612937864263,0.0010210333166409472,-0.40960612990928585,0.2835248891703628,-0.19223525955023377
2024-04-18,0.03130965638509275,1.5882071139702094,-0.5283870801885232,-0.6192075893810408,-0.30838736416341156,0.18114431896543004,-0.12551146089210727,-0.23859941122320874,0.4810146841543909,0.01351095989891591,-0.3654643201197984,0.2874983060435922,-0.21706472614925662
2024-04-19,0.020349918420548313,1.7238246018259213,-0.4295732703709216,-0.6269799072919856,-0.3279371268027877,0.05424213123827157,-0.2714769180752081,-0.2024699255947051,0.5365060420227653,0.045890652203805636,-0.3282032241781528,0.3331891153302953,-0.19243847767663577
2024-04-22,-0.035541665778818274,1.8020686261366337,-0.4652991877160317,-0.6477563878472131,-0.3457974087768404,-0.10829805267526879,-0.44816758379418925,-0.09610262334087456,0.08820073652667659,0.009225023514964112,-0.40034238752709855,0.40560247226660245,-0.1748099154600405
2024-04-23,-0.12374874326522887,1.8145602549201216,-0.5119156764887333,-0.7007931833039285,-0.36242513635199936,-0.2919587927528151,-0.6899599256140188,0.107108395271002,0.03264930513766194,-0.02982898780564861,-0.4740239149193471,0.45406844359649584,-0.1984082617933562
2024-04-24,-0.21140015240867724,1.8358603105390638,-0.566152943443491,-0.7214505926253351,-0.37090008467943547,-0.5096584090661594,-0.9360991951767064,0.05930117587927438,0.00739732282515015,0.03723714836216656,-0.49255865451700537,0.5182526564023816,-0.1330925760369975
2024-04-25,-0.21621082191668528,1.8519409389504955,-0.5646777737961414,-0.7269842565291685,-0.40617760153458876,-0.5007661645236643,-0.9506000740670442,0.0723942628187005,-0.011260629428746314,0.02902524117698658,-0.4936787820750391,0.5090927061908992,-0.13098863516948644
2024-04-26,-0.2151022017474948,1.843678543557047,-0.5598488092426352,-0.7489933298010053,-0.43578471509205063,-0.470409983871479,-0.9192549160348458,0.18999047121617893,-0.010046513374137254,-0.043329858867827004,-0.5377396793932281,0.5880045552932461,0.19200554119591812
2024-04-29,-0.23654042072068104,1.8371119781940985,-0.5635386350266981,-0.8305741544352867,-0.48554289776834825,-0.4613814921630046,-0.9153173231248473,0.1828635817610362,0.013416411613864011,-0.06925540828935056,-0.5477454763594052,0.513297515221295,0.08040245767088691
2024-04-30,-0.2565815772618208,1.8187624447417297,-0.5484062511746671,-0.883788812899166,-0.5316078036389806,-0.4572579446262502,-0.9371910959735904,0.2517280730984291,0.2045020692178366,-0.12484910573100831,-0.533874146365925,0.5516600405674913,-0.03886689752123079
2024-05-01,-0.27910432372579463,1.8026096865331076,-0.5274722726590871,-0.934431455107857,-0.6026136115952271,-0.45647271311220206,-0.9562455764135019,0.22333387901089863,0.23660725429691792,-0.10156356956412442,-0.5156709237261164,0.5308596777704366,-0.010329068870490956
2024-05-02,-0.3064469087287324,1.7821136689331718,-0.5129680793142439,-0.9890850286061215,-0.6808347698713487,-0.4734227082638113,-0.964484535250041,0.20128379661682635,0.2108740878393498,-0.14673142316186985,-0.5340742320890229,0.5083354655458159,-0.06372693113682651
2024-05-03,-0.32250790142082586,1.7505337009043584,-0.5026558658925246,-1.0108509420995029,-0.73953103072331,-0.4785734978887677,-0.9539697728252086,0.28057661090040226,0.1853106055196907,-0.27759298501358515,-0.5794805025223858,0.5271798899495739,-0.13021868597584063
2024-05-06,-0.33187711585591706,1.7186168514666167,-0.4982271726330103,-0.9849323457794864,-0.8094808191597598,-0.4716532551139769,-0.9455859539158857,0.4473099277828821,0.14993226397643242,-0.3953597046931009,-0.5508256789597004,0.5775223062591252,-0.10128309481660969
2024-05-07,-0.34460400141726305,1.6788008073559013,-0.49469439214061534,-0.9649388168314239,-0.8849739535303993,-0.46304172311545383,-0.9387759302415871,0.4419951596377244,0.14748844882029719,-0.39712500308746457,-0.5494480112791655,0.5829791238074653,-0.09584969018306455
2024-05-08,-0.3416101135028072,1.660091244941196,-0.5143039138893015,-0.9019369990155565,-0.9069948756777427,-0.45338438187163205,-0.9331317555038062,0.4880152283015083,0.14373763236197729,-0.3948470083129593,-0.5480856871022775,0.5813519364435865,-0.0931020961310761
2024-05-09,-0.3402308309559026,1.6374738719835475,-0.5171769678638753,-0.8647651975948997,-0.8895781779039111,-0.4803340863509587,-0.9270044280053185,0.5136019352475744,0.13577155441789915,-0.3363772984725965,-0.610959789692737,0.55794823454253,-0.04284809530425565
2024-05-10,-0.32713565981665416,1.6185686737025864,-0.519010130793252,-0.8115210179894008,-0.8223148120839593,-0.5043730033147523,-0.924163668421147,0.5905730454537024,0.10326420310529663,-0.3724295972175193,-0.7185020738258564,0.5481217187461831,-0.04220738586993329
2024-05-13,-0.29982923896615654,1.6014719058179412,-0.5174726705229248,-0.6671226142316706,-0.7790625597923474,-0.513014420456645,-0.9237750746112925,0.604143955774396,0.11905395840621343,-0.5396336450176727,-0.6703412176844349,0.45603799712353726,-0.061222459660178835
2024-05-14,-0.28057801450203984,1.5949499379458647,-0.5102817705305048,-0.5782462304990224,-0.7492387688710805,-0.5170798577631972,-0.9235713972942988,0.6780913519971428,0.1797340078467443,-0.4719202298520753,-0.6434327560396196,0.5155763026672837,0.008060221818789801
2024-05-15,-0.2580526271679944,1.5960639155172631,-0.4909915129199055,-0.47107774133448205,-0.7291909935255229,-0.5288331806365314,-0.9242862501087875,0.7154694844723569,0.2807295751400822,-0.5198475324899275,-0.6266846048123755,0.46296170776773254,-0.06670739859474031
2024-05-16,-0.22516246095642453,1.5979421056304917,-0.4798424634646988,-0.2810798134900344,-0.7256874533868333,-0.5389948543562261,-0.9233122866712462,0.7235968753749332,0.2594183202698492,-0.6548558014911138,-0.5768568077005929,0.4861737217622072,-0.09642899115285768
2024-05-17,-0.2005431332314728,1.613349437611188,-0.47666815195532203,-0.1256005649183189,-0.7310636818257177,-0.5599510427302419,-0.9233247955704246,0.737122169392494,0.25450129238813635,-0.6344641464778409,-0.6055571203489439,0.47547726341856805,-0.09361312359871979
2024-05-18,-0.16941864425698772,1.6244308268439562,-0.46184221356344857,0.04365831713674955,-0.7192413604948136,-0.5797507489275489,-0.923766686536821,0.7215917828816445,0.32154261223549147,-0.6834653780760871,-0.6629093967117629,0.4769196288481542,-0.10226302993747712
2024-05-20,-0.13216057348933344,1.6322032419037138,-0.36548973450838046,0.20431103374190127,-0.7304994018834807,-0.6094752272565022,-0.9240133529332522,0.7116182523273835,0.5199750220347572,-0.6932420906568545,-0.6462896445945365,0.4656907716095002,-0.11533324943044664
2024-05-21,-0.10016590575097277,1.6313881189197048,-0.2568643986153396,0.3622491022283586,-0.7705234708015787,-0.6396415980410295,-0.9276031881959523,0.6683135595878364,0.5721866582268517,-0.7251026959691951,-0.5974553138047639,0.44879913664802606,-0.11615673701837677
2024-05-22,-0.06857249544029405,1.6311794604750707,-0.15444565033516525,0.5073938693741049,-0.8024576161354444,-0.6611288357897538,-0.9319762002305765,0.673523086251855,0.5854994816766474,-0.733380845783203,-0.6090980877651906,0.47486805762851597,-0.1260367421771569
2024-05-23,-0.02800587437549129,1.626040388740767,0.0013745709736116727,0.6709431751361816,-0.8082909827894604,-0.6899506343365164,-0.9681517639775313,0.6300422583234456,0.659567058268598,-0.744949190822105,-0.529740229450917,0.5298488945295109,-0.11706836614974972
2024-05-24,0.027912444182877545,1.6096589976639752,0.1451746224976884,0.8148321031335222,-0.8083545156586953,-0.6873457139306994,-0.9064908286085259,0.5698902202249181,0.6602172005324511,-0.7306696166913262,-0.44732519622505845,0.4979816938651115,-0.2890571759709855
2024-05-27,0.04976748053896707,1.592872718589928,0.27204902226442357,0.9200123943574455,-0.8107854041298996,-0.6753222689514485,-1.0002215788966466,0.5728901148460562,0.6632997200874651,-0.7376565280916026,-0.45172375877274423,0.5467228729663547,-0.2934868510575853
2024-05-28,0.03363655981518854,1.571944232752194,0.33062344987642006,0.9798269605091744,-0.8238115679082941,-0.6813036099298184,-1.1754601064085446,0.4136711553010225,0.5012145198089399,-0.660716192711634,-0.47718239518079947,0.4735652577390569,-0.13067405044150998
2024-05-29,0.1171625993288558,1.5510417697163483,0.4040853083089748,1.1336881602150872,-0.8233950855948531,-0.672796657673751,-0.8896478989986716,0.5195328735503948,0.5491802171266322,-0.7887885288520177,-0.4936627103311937,0.5324976074119101,-0.5521359737627374
2024-05-30,0.1351659812210049,1.5117105454885413,0.47465081341697063,1.1844039368029495,-0.8282894512000354,-0.6298448823280126,-0.9016350748543841,0.5588851444900967,0.5515909660596706,-0.6074590118130647,-0.5160097163844726,0.6164430875602257,-0.31776306893945244
2024-05-31,0.12380148224615055,1.4664416215421752,0.5345578245509968,1.21890301101463,-0.823184956738541,-0.5478730191873338,-1.1060355877050234,0.5120307509169358,0.5325821556063042,-0.5712230660830825,-0.36209674508372824,0.6757005423114091,-0.17117937485117085
2024-06-03,0.12634916933497076,1.404200587237641,0.5773320592220236,1.2355924294113376,-0.7864847533341884,-0.5306478627257822,-1.1418974438012068,0.43613224181390414,0.48930574742338534,-0.5216523077740605,-0.24970298317674247,0.5712014778431974,-0.2815431200512078
2024-06-04,0.12798112571940054,1.337643764816553,0.6139285284380612,1.2490579433509728,-0.7479535687501374,-0.5092270739651499,-1.1755628395738964,0.43019335492160793,0.4767288551159682,-0.5138928649829835,-0.24169662040206116,0.3532248204502967,-0.2796836284034436
2024-06-05,0.11697359222793764,1.2819094801511242,0.5749226535091898,1.2558341087808025,-0.7087358150811371,-0.516965073083238,-1.1851238009091154,0.5289982803873651,0.5235508101305094,-0.5302156297263644,-0.277342150532861,0.4608427488122261,-0.05032454721137694
2024-06-06,0.09768750832618427,1.219009015206687,0.5302081701210736,1.2466032424319935,-0.6984113654056597,-0.5178582194268199,-1.193425792970169,0.49479555267164155,0.4979886408303492,-0.5232612410888088,-0.357816882725609,0.4427245774022317,-0.03561367563198537
2024-06-07,0.08824136364975532,1.1560653376112409,0.4941177377176252,1.2393550420207544,-0.6415900183499894,-0.5190998141357459,-1.1994001029653534,0.5083458882529566,0.4920684130580642,-0.5027988039637888,-0.2264547170029372,0.4510444272131385,-0.06804247535663527
2024-06-10,0.07864949375944108,1.081221719819899,0.47249711171677256,1.2202004017665513,-0.5843282583007428,-0.5206996499828653,-1.1969943624629682,0.49628326163510805,0.49370819408764355,-0.4932683034967112,-0.20908781778453178,0.4644331062149174,-0.05661453806998247
2024-06-11,0.06654354356749437,1.0121136016513899,0.4374473877663291,1.1917027972527754,-0.5260302091668578,-0.5217498052333176,-1.194222510865353,0.4752328934993965,0.4811586987459335,-0.48182207626198553,-0.19842085766394735,0.44714127563078115,-0.06391881197606893
2024-06-12,0.054404447124074995,0.9445483203436006,0.39486195372150484,1.1627053635475644,-0.5040172272912419,-0.5126258974716901,-1.159045830105288,0.4799442781950121,0.4539502347919113,-0.4520718042913837,-0.2873786588737086,0.5498359317297501,0.1340990071186606
2024-06-13,0.04209651521776655,0.8812483955767444,0.33323609361911843,1.1335454572866328,-0.46873282500971863,-0.5090371433265222,-1.1176808868396553,0.3485610914986488,0.4196471701874037,-0.4409929505934519,-0.2508119563126957,0.5501026820202873,0.16257897258014783
2024-06-14,0.02837683108303139,0.85193377946886,0.2940498163826264,1.1111290931589186,-0.48888169041008883,-0.5215162213013299,-1.076453790800798,0.3497641374811242,0.39738824762846225,-0.4428087545009004,-0.26047865456223773,0.5601292721979749,0.1546148736585214
2024-06-17,0.013802116061112405,0.8208736932935371,0.2620464737079665,1.074622529172571,-0.5176120715452348,-0.5267779001373533,-1.0303400281248123,0.3777453240785844,0.3490181275770739,-0.3476057209946917,-0.3139606344149122,0.5599116481010604,0.17001072725106275
2024-06-18,0.0005189732111513523,0.7935125437023527,0.2087296408508565,1.0391415293074007,-0.5312645285507803,-0.5225014653825901,-0.9845038806603315,0.3874773210164488,0.36386343254985953,-0.34876555514131996,-0.319403327800382,0.5441499903848043,0.17822484611334594
2024-06-19,-0.011548146019480121,0.7727464117786267,0.15713543858114945,1.0011252846808754,-0.5407930776186729,-0.5217424734166785,-0.9377604601221808,0.39064309421809235,0.3637648464063999,-0.3481245125841873,-0.3184881156334301,0.5309162911790718,0.17734221135082737
2024-06-20,-0.022985967434139554,0.7495075342122179,0.10790729446532624,0.9782626074788607,-0.557235400026192,-0.5237678711632578,-0.8925899695717922,0.31298395786060923,0.28412858370598437,-0.36071682334039873,-0.2920995517284404,0.4910589048813896,0.16434960468169876
2024-06-21,-0.04313750254212808,0.7253681801052815,0.05952534845531286,0.9544615856117363,-0.5953005123837619,-0.5296838414440838,-0.8731957755972536,0.3710243549971658,0.17167154852536204,-0.3054847956896884,-0.3607400284834934,0.4700850323539526,0.13638297375525404
2024-06-24,-0.06591352783301713,0.7014779945940873,-0.044560352654887975,0.9110472046516217,-0.5919536552374631,-0.5333011951082147,-0.8381911632432458,0.29819580401583173,0.1498626617497402,-0.2980021124998735,-0.32496866467852314,0.4454624690120536,0.16532092775508495
2024-06-25,-0.09005517005736928,0.6772701214003145,-0.15026938931010758,0.8680451881528943,-0.5903422236012306,-0.5377422856029505,-0.807292431383136,0.2830380000254571,0.13489355434620742,-0.28191052854779713,-0.3324075837623971,0.4390423344272222,0.15778351407325925
2024-06-26,-0.1124960957086825,0.651762076201985,-0.262267732007284,0.8366943763609498,-0.5810564767986185,-0.5418890437735395,-0.7782197742355877,0.27922952373048404,0.14829435234003685,-0.262573249623893,-0.33728947422008104,0.4259655664582886,0.15486437570845676
2024-06-27,-0.11985538161777597,0.6223520344827883,-0.3797116714197245,0.8501766946384797,-0.5544781287450523,-0.5627873769659044,-0.6946838416972425,0.18797373650398244,0.08810524739645033,-0.16652798042964198,-0.2779748633177402,0.39540885844756785,0.22235075106739688
2024-06-28,-0.12903931506726754,0.5870362373799991,-0.5122749225558916,0.8457675164197681,-0.441920409896117,-0.5701400777230399,-0.6827042340283241,0.19981837041915568,0.08958991566348352,-0.3746691821548819,-0.10279096274136704,0.31125630538823185,0.10486631228199698
2024-06-30,-0.17434900159377353,0.5730969593666351,-0.6141890785227877,0.8078477830561381,-0.3212405046044295,-0.5450805038077953,-0.946528665050402,0.20239703020580374,0.1575947481963706,-0.35180649652924323,-0.07400269254359218,0.26512497566802495,0.08019803850031047
2024-07-01,-0.21543376819025628,0.5641539108033777,-0.630143350013461,0.7213610964286731,-0.23552334895979263,-0.5887712423712427,-1.123679675029092,0.215727664229866,0.16644558978924515,-0.3662322560262095,-0.07412306083242187,0.26540387397599824,0.08134856749544757
2024-07-02,-0.265310054878137,0.5571512291206976,-0.6428063808483895,0.6316419756793615,-0.1265540620470447,-0.698630905379144,-1.312662185794303,0.1680878451303459,0.1490052603112319,-0.3967912091747909,-0.03298098122192622,0.32930728628105427,0.049327381257331965
2024-07-03,-0.2725084153503091,0.5203900111038805,-0.6031116454057825,0.5756402824595723,0.008565712670342519,-0.7691967843046839,-1.3673380686251837,0.09262663017134318,0.07995395218749235,-0.39055986870919746,0.0058262390768584905,0.2299940574682143,-0.2637163486107229
2024-07-04,-0.22725845361234243,0.47930692290235455,-0.5706840142306672,0.5726569672044485,0.1414721687461092,-0.701995482348765,-1.2843072839475347,0.09439266482137273,0.09732126854988832,-0.3865649531436144,0.005772465005016511,0.22362733018031486,-0.28057921042207906
2024-07-05,-0.17477628388312735,0.41233156153354217,-0.5269543177027891,0.5609269120249655,0.19738603682796796,-0.49245654262602995,-1.1998913533564206,0.08095552559824452,0.04701348490917795,-0.39071440924169665,-0.06996247490793096,0.10578743985122707,-0.29205782491991245
2024-07-08,-0.13288154831823848,0.3550048920651686,-0.4885442892045089,0.49586617099311064,0.27997406149605886,-0.27503183834121314,-1.1645582869180469,0.08523598431426524,0.06454971270013975,-0.4051147574089733,-0.06250738932132871,0.10794398411888616,-0.29128498448671275
2024-07-09,-0.08979907405462435,0.2647896276271693,-0.45259405264832975,0.4638903959177014,0.35169390833439773,-0.08104115005033283,-1.085533173508352,0.11453995334087545,0.0651639810809113,-0.4067228245205428,-0.07613678668440553,0.11083309126703358,-0.29575737875596453
2024-07-10,-0.03739206010383206,0.17968057764736575,-0.40507382065689024,0.4285038880912833,0.4727045838522892,0.19269373945129034,-1.0928613290083307,0.0876931831580999,0.0033793030894385323,-0.27754848971929785,0.026911385241876622,0.023924246205602875,-0.1101783098012692
2024-07-11,0.023011100841606753,0.1027066604316453,-0.2971969470304629,0.41933199536673105,0.5483955321319052,0.1489220279160232,-0.7840926637662012,-0.004993446968703277,-0.18169953489521737,-0.049800527140701135,-0.04287158061358816,0.4688141448263566,0.4168810376324596
